rating,category,reviews,description,ingredients,id,url,title
3.55,chinese,10,"Chinese noodles are inexpensive to buy and can be found at your local supermarket. These noodles are fantastic! Eggplant, sherry and fresh ginger meld together to create a divine taste.","[""1 medium eggplant, cubed"",""1 red bell pepper, julienned"",""1 tablespoon chopped fresh mint (optional)"",""1 tablespoon cornstarch"",""1 tablespoon minced fresh ginger root"",""1 tablespoon white sugar"",""1 teaspoon salt"",""1/3 cup water"",""1/4 cup red wine vinegar"",""16 ounces fresh Chinese wheat noodles"",""2 cups sliced onion"",""2 tablespoons sherry"",""2 tablespoons vegetarian fish sauce"",""3 tablespoons canola oil"",""4 cloves garlic, minced"",""4 tablespoons chopped, unsalted dry-roasted peanuts""]",14049,https://www.allrecipes.com/recipe/14049/crispy-chinese-noodles-with-eggplant-and-peanuts/,Crispy Chinese Noodles with Eggplant and Peanuts Recipe - Allrecipes.com
4.38,chinese,46,"A traditional Chinese favorite, you'll enjoy the spicy sweet soy sauce with ginger and garlic flavors, ingredients that make this dish so addictive. This is a true General's chicken recipe which requires frying the chicken twice to give it that extra crispiness. The cornstarch batter gives the chicken a light coating. Don't scrimp or replace the ingredients or you might be disappointed. If you are on a busy schedule, you can cut down the time considerably by making and refrigerating the sauce and chicken up to 3 days; and doing the second stage of frying the chicken later. Serve with rice or noodles tossed with lightly steamed fresh vegetables of your choice, such as broccoli, zucchini, squash, and green onions.","[""1 1/2 cups white sugar"",""1/2 cup cornstarch"",""1/4 cup distilled white vinegar"",""1/4 cup dry sherry"",""1/4 cup rice vinegar"",""12 dried whole red chilies, or to taste"",""2 1/2 tablespoons soy sauce"",""2 pounds skinless, boneless chicken thighs, cut into bite-sized pieces"",""2 tablespoons minced fresh ginger, or to taste"",""2 tablespoons vegetable oil"",""2 teaspoons cornstarch"",""2 teaspoons minced garlic"",""3 eggs"",""4 cups vegetable oil for frying""]",92761,https://www.allrecipes.com/recipe/92761/debs-general-tsos-chicken/,Deb's General Tso's Chicken Recipe - Allrecipes.com
4.44,chinese,69,"Char siu literally means fork burn/roast-'Char' being fork (both noun and verb) and siu being burn/roast-after the traditional cooking method for the dish: long strips of seasoned boneless pork are skewered with long forks and placed in a covered oven or over a fire. This is best cooked over charcoal, but importantly to cook with indirect heat.","[""1 teaspoon Chinese five-spice powder (optional)"",""1/2 cup soy sauce"",""1/2 teaspoon red food coloring (optional)"",""1/3 cup brown sugar"",""1/3 cup honey"",""1/3 cup ketchup"",""1/4 cup Chinese rice wine"",""2 pork tenderloins"",""2 tablespoons hoisin sauce""]",232681,https://www.allrecipes.com/recipe/232681/char-siu-chinese-bbq-pork/,Char Siu (Chinese BBQ Pork) Recipe - Allrecipes.com
3.60,chinese,3,"This is a main dish traditionally prepared in a clay pot, with bits of charred rice at the bottom - a real treat! Don't worry about the clean-up; if you're using a stainless steel pan, soak it afterward with a baking soda solution.","[""1 1/2 tablespoons light-colored soy sauce"",""1 tablespoon vegetable oil"",""1/2 cup dark soy sauce, or to taste"",""1/2 cup water"",""2 cups uncooked white rice"",""2 tablespoons oyster sauce"",""2 thick slices back bacon or Canadian bacon, cut into bite-size pieces"",""3 large chicken legs -- boned, skinned, and cut into large chunks"",""5 cloves garlic, peeled and smashed""]",126226,https://www.allrecipes.com/recipe/126226/chinese-clay-pot-rice-with-chicken/,Chinese Clay Pot Rice with Chicken Recipe - Allrecipes.com
3.86,chinese,4,These mushrooms with pork hash stuffing are great as an appetizer or even as a side dish.  The amount of mushrooms you have on hand can dictate the amount of stuffing that goes with them.,"[""1 tablespoon soy sauce"",""1/2 pound ground pork"",""1/4 slice Chinese salted turnip (chung choi), rinsed and chopped"",""1/4 teaspoon salt"",""1/4 teaspoon white sugar"",""15 large fresh mushrooms, stems removed"",""3 tablespoons finely chopped canned water chestnuts""]",38762,https://www.allrecipes.com/recipe/38762/chinese-style-stuffed-mushrooms/,Chinese Style Stuffed Mushrooms Recipe - Allrecipes.com
4.00,chinese,14,"This is a great dish that I always order whenever I go to Chinese restaurants--and wanted to try making myself. I combined and modified several authentic recipes that I found elsewhere and this is what I came up with. Present as pre-made wraps or have everyone make their own--just don't forget the hoisin sauce, it absolutely makes the dish!","[""1 3/4 ounces dried shiitake mushrooms"",""1 cup hoisin sauce"",""1 head napa cabbage"",""1 pound pork tenderloin, cut into thin strips"",""1 tablespoon soy sauce"",""1 tablespoon vegetable oil, plus more if needed"",""1 teaspoon sesame oil"",""1/2 cup sliced green onions"",""1/2 teaspoon cornstarch"",""1/2 teaspoon white sugar"",""1/4 teaspoon ground black pepper"",""16 frozen Chinese moo shu pancakes, thawed and warmed"",""2 large eggs, beaten"",""2 tablespoons peeled and minced fresh ginger"",""2 tablespoons soy sauce"",""2 tablespoons white wine"",""2 teaspoons cornstarch"",""3 tablespoons minced garlic"",""3 tablespoons soy sauce"",""3 tablespoons white wine""]",175631,https://www.allrecipes.com/recipe/175631/mu-shu-pork/,Mu Shu Pork Recipe - Allrecipes.com
3.80,chinese,5,"Traditionally fried rice was prepared with leftovers and overnight rice. There was no special recipe to fried rice. Look in your fridge or pantry for what you think could enhance the flavor of leftover rice. If you are looking to cook a different fried rice, Chinese style, here's one. If rice is cooked slightly dry or 1 day old, the output will turn out better.","[""1 cup hot water"",""1 pinch white pepper"",""1 tablespoon dark soy sauce"",""1 tablespoon soy sauce"",""1 teaspoon sesame oil"",""1/2 pound ground chicken"",""2 cups uncooked white rice"",""2 eggs, lightly beaten"",""2 links lop chong (Chinese-style sausage), thinly sliced"",""2 tablespoons vegetable oil"",""3 cloves garlic, sliced"",""4 cups water"",""4 dried shiitake mushrooms"",""4 green onions, chopped""]",58429,https://www.allrecipes.com/recipe/58429/chinese-sausage-fried-rice/,Chinese Sausage Fried Rice Recipe - Allrecipes.com
3.40,chinese,3,"These plump little almond cookies are easy to make and call for ground peanuts, corn flour, and vegetable oil. ","[""1 1/4 cups confectioners' sugar"",""1 cup all-purpose flour"",""1 egg yolk, beaten (optional)"",""1/2 cup vegetable oil"",""1/4 cup corn flour"",""3/4 cup roasted peanuts, finely ground""]",95205,https://www.allrecipes.com/recipe/95205/chinese-style-peanut-cookie/,Chinese-Style Peanut Cookie Recipe - Allrecipes.com
4.31,chinese,12,My father made this for me while experimenting in the kitchen. It was absolutely the most delicious way to use shrimp. I think I've gotten pretty good at making this dish but it still doesn't compare to my father's! Don't be fooled by the ingredients. Most are optional and this is easy to make! Great for parties as appetizers or a main dish.,"[""1 1/2 tablespoons chopped fresh parsley"",""1 egg, beaten"",""1 green onion, finely chopped"",""1 pound fresh shrimp, peeled, deveined and finely minced"",""1 tablespoon water"",""1 teaspoon minced garlic"",""1 teaspoon sesame oil"",""1 teaspoon white sugar"",""1/2 cup cooked crabmeat"",""1/2 cup finely chopped celery"",""1/2 cup finely chopped water chestnuts"",""1/2 yellow onion, minced"",""1/4 cup soy sauce"",""2 cups oil for frying"",""3 tablespoons chopped fresh parsley"",""5 drops soy sauce"",""8 thick slices white bread"",""garlic powder to taste"",""ground black pepper to taste"",""salt to taste""]",25870,https://www.allrecipes.com/recipe/25870/daddys-shrimp-toast/,Daddy's Shrimp Toast Recipe - Allrecipes.com
4.19,chinese,20,"Bright, crisp and spicy with crushed green peppercorns, fresh red chile pepper and garlic, these green beans will add lots of flavor and color to your meal. If you can't find Chinese yardlong or 'snake' beans, then regular green beans will do just fine.","[""1 cup coarsely chopped cilantro"",""1 pound Chinese yardlong beans"",""1 small red chile pepper, seeded and chopped fine"",""1 tablespoon olive oil"",""2 tablespoons green peppercorns, drained"",""2 tablespoons water"",""2 teaspoons brown sugar"",""4 cloves garlic, finely chopped""]",25342,https://www.allrecipes.com/recipe/25342/chinese-peppered-green-beans/,Chinese Peppered Green Beans Recipe - Allrecipes.com
4.13,chinese,53,"An excellent and simple recipe, these will make some delicious green onion cakes that are addictive and are just as good, if not better, than the store bought ones.","[""1 1/4 cups boiling water"",""1 bunch green onions, finely chopped"",""2 tablespoons vegetable oil"",""2 teaspoons vegetable oil, or as needed"",""3 cups bread flour"",""salt and pepper to taste""]",203178,https://www.allrecipes.com/recipe/203178/green-onion-cakes/,Green Onion Cakes Recipe - Allrecipes.com
4.43,chinese,4,This yummy recipe is easy to make. This makes a great appetizer as well as a small meal.,"[""1 cup frozen shelled edamame (green soybeans)"",""1 cup water"",""1 tablespoon olive oil"",""2 tablespoons ginger-sesame salad dressing"",""4 cups chopped iceberg lettuce"",""6 frozen pot stickers"",""salt to taste""]",214118,https://www.allrecipes.com/recipe/214118/pot-sticker-salad/,Pot Sticker Salad Recipe - Allrecipes.com
4.52,chinese,14,"A sweet dessert made with glutinous rice flour (also called sweet rice flour) and red bean paste. This recipe was given to me by my Chinese sister-in-law.  It is a favorite of my family.  It has a firm custard-like texture which is different to many western palates.  ","[""1 (16 ounce) box sweet rice flour (mochiko)"",""1 1/2 cups white sugar"",""1 cup canola oil"",""1 teaspoon baking powder"",""1/2 (18.75 ounce) can sweetened red bean paste"",""2 1/2 cups milk"",""2 tablespoons toasted sesame seeds"",""3 eggs, beaten""]",202380,https://www.allrecipes.com/recipe/202380/chinese-sticky-rice-cake/,Chinese Sticky Rice Cake Recipe - Allrecipes.com
0.00,chinese,0,"A traditional Chinese dessert analogous to rice pudding. The eight treasures refers to the 8 different nutritious ingredients that go into it. It is traditionally eaten on Laba festival (December 8th on the lunar calendar). Ingredients can be easily substituted but just remember there should be 8 main ingredients (for namesake), and you should adjust the time at which the ingredient goes into the pot to ensure everything is cooked just right at the end. Other common ingredients include jujube, chestnuts, dried dates, dried longan meat, other dried fruits, peanuts, almonds, walnuts, melon-seed meat, pine nuts, lotus seeds, sesame seeds, kidney beans, black bean, and many others.","[""1/2 cup brown sugar, or more to taste"",""1/2 cup glutinous sweet rice"",""1/4 cup barley"",""1/4 cup dried mung bean"",""1/4 cup dried small pearl tapioca"",""1/4 cup dried small red beans (adzuki beans)"",""1/4 cup millet"",""1/4 cup oats"",""1/4 cup raisins"",""water to cover""]",237818,https://www.allrecipes.com/recipe/237818/eight-treasure-porridge-dessert/,Eight Treasure Porridge Dessert Recipe - Allrecipes.com
4.77,chinese,19,I modified this recipe to be less oily. It is almost as good as take-out Chinese green beans. It tastes wonderful with ham and a baked yam.,"[""1 tablespoon minced ginger"",""1 tablespoon rice vinegar"",""1 teaspoon sesame oil"",""1/2 pound green beans, trimmed and cut into 1-inch pieces"",""1/2 teaspoon white sugar"",""1/4 cup water"",""1/4 teaspoon red pepper flakes"",""2 cloves garlic, minced"",""2 tablespoons soy sauce""]",247349,https://www.allrecipes.com/recipe/247349/spicy-szechuan-green-beans/,Spicy Szechuan Green Beans Recipe - Allrecipes.com
4.00,chinese,1,"My take on the long green beans you find in some of the Asian fusion restaurants. If you don't have the Szechuan peppercorns this dish will still taste great, though you may want to add some chili flakes or other spice to give it some pep instead of the peppercorns.","[""1 green onion, chopped"",""1 tablespoon peanut oil"",""1 tablespoon sesame seeds"",""1 teaspoon Szechuan peppercorns"",""1 teaspoon minced garlic"",""1/2 pound long green beans"",""1/2 teaspoon sesame oil"",""1/4 cup red wine vinegar"",""1/8 teaspoon ginger powder"",""2 teaspoons hoisin sauce"",""3 tablespoons soy sauce""]",247350,https://www.allrecipes.com/recipe/247350/szechuan-green-beans/,Szechuan Green Beans Recipe - Allrecipes.com
4.38,chinese,10,"You don't need much experience at all to make beautiful barbecue pork buns, aka. char siu bao. Instead of that mysterious, gelatinous red sauce that Chinese restaurants use, I filled these buns with regular barbecue pork for a more savory version. Regardless of what filling you choose, I hope this helps shape your technique.","[""1 1/2 teaspoons active dry yeast"",""1 1/2 teaspoons white sugar"",""1 pinch cayenne pepper, or to taste"",""1/4 cup finely sliced green onions"",""1/4 cup hoisin sauce, or to taste"",""2 cups diced barbecued pork, or to taste"",""2 cups self-rising flour"",""2 teaspoons sesame oil"",""2 teaspoons vegetable oil"",""3/4 cup water"",""For the Dough:"",""For the Filling:""]",266351,https://www.allrecipes.com/recipe/266351/steamed-barbecue-pork-buns/,Steamed Barbecue Pork Buns Recipe - Allrecipes.com
3.59,chinese,13,A great chicken dish with a local Chinese Provincial flair. I learned this recipe while teaching English in mainland China. Serve with rice or noodles and a cole slaw or Korean kimchee. Ice cold beer is the beverage of choice with this dish.,"[""1 pinch salt"",""1 tablespoon white sugar"",""1/2 cup mayonnaise"",""1/2 cup white vinegar"",""1/4 cup water"",""2 tablespoons melted butter"",""2 tablespoons prepared horseradish"",""3/4 teaspoon ground black pepper"",""4 chicken leg quarters""]",46849,https://www.allrecipes.com/recipe/46849/shandong-chinese-chicken/,Shandong Chinese Chicken Recipe - Allrecipes.com
4.20,chinese,4,"It's an easy-to-make soup, and especially delicious to eat on a cold day. You can also eat this soup with pasta.","[""1 (14.75 ounce) can cream-style corn"",""1 1/2 tablespoons all-purpose flour"",""1 egg, or more as desired"",""1 onion, cut into bite-size pieces"",""1 stalk celery, cut into bite-size pieces"",""1 teaspoon ground nutmeg, or to taste"",""1/4 cup butter"",""5 cups chicken broth"",""fresh ground pepper (optional)""]",180673,https://www.allrecipes.com/recipe/180673/chinese-corn-soup/,Chinese Corn Soup Recipe - Allrecipes.com
4.34,chinese,28,"Here is a Thai vegetable side dish with plenty of Chinese influences. Utilize whatever mushrooms are in season, such as straw, button, het kone or shiitake mushrooms.","[""1 onion, diced"",""1 red chile pepper, sliced"",""1 tablespoon fish sauce"",""1 tablespoon light soy sauce"",""1 tablespoon oyster sauce"",""1/4 cup chopped fresh cilantro"",""2 tablespoons cooking oil"",""2 teaspoons cornstarch"",""2/3 pound fresh mushrooms, sliced"",""3 cloves garlic, minced"",""3 tablespoons water"",""8 baby corn ears, sliced""]",213954,https://www.allrecipes.com/recipe/213954/stir-fried-mushrooms-with-baby-corn/,Stir-Fried Mushrooms with Baby Corn Recipe - Allrecipes.com
0.00,chinese,0,"These pieces of battered chicken are crispy and succulent, and hard to stop eating! They're so good that they will give your local Chinese restaurant a run for their money. Enjoy with rice and sweet and sour sauce.","[""1 cup all-purpose flour"",""1 pinch ground white pepper"",""1 pinch salt"",""1 teaspoon sesame oil"",""1/2 cup water, or more if needed"",""2 teaspoons baking powder"",""4 boneless skinless chicken breasts, cubed"",""5 tablespoons cornstarch"",""Batter:"",""Chicken:"",""vegetable oil for frying""]",262501,https://www.allrecipes.com/recipe/262501/easy-fried-chinese-chicken-balls/,Easy Fried Chinese Chicken Balls  Recipe - Allrecipes.com
4.55,chinese,168,"I thoroughly enjoyed this plate of florescent food, and if you're a fan of the Chinese take-out version, I believe you will enjoy this too.","[""1 (1 1/4 pound) pork tenderloin, trimmed of silver skin"",""1 (8 ounce) can pineapple chunks, drained with juice reserved"",""1 pinch red pepper flakes"",""1 tablespoon vegetable oil"",""1 teaspoon butter"",""1 teaspoon soy sauce"",""1/3 cup ketchup"",""1/3 cup seasoned rice vinegar"",""1/4 cup chopped green onion (white part only)"",""2 tablespoons brown sugar"",""2 tablespoons chopped green onion tops"",""2 teaspoons hot chili sauce (such as Sriracha(R))"",""4 cloves garlic, minced"",""salt and ground black pepper""]",222342,https://www.allrecipes.com/recipe/222342/sweet-and-sour-pork-tenderloin/,Sweet and Sour Pork Tenderloin Recipe - Allrecipes.com
4.06,chinese,43,"Although real Chinese dinners usually end with a piece of fruit, Western influence has caused a few changes. This cake uses Chinese techniques to make a French inspired, and extremely moist, sponge cake.","[""1 1/2 cups cake flour"",""1 1/2 teaspoons almond extract"",""1 1/4 cups white sugar"",""1/2 teaspoon baking powder"",""1/4 cup confectioners' sugar for dusting"",""2 1/2 tablespoons water"",""6 eggs""]",8035,https://www.allrecipes.com/recipe/8035/chinese-steamed-cake/,Chinese Steamed Cake Recipe - Allrecipes.com
3.67,chinese,3,"I made this one night when I only had a few ingredients on hand. These four simple ingredients give the pork a wonderful flavor. For best results, put pork in a resealable bag and pour the marinade over the pork; marinate overnight.","[""1 tablespoon garlic powder"",""1 teaspoon red pepper flakes"",""1/2 cup brown sugar"",""1/4 cup soy sauce""]",232682,https://www.allrecipes.com/recipe/232682/simple-char-siu-pork-marinade/,Simple Char Siu Pork Marinade Recipe - Allrecipes.com
3.56,chinese,14,"Here is the recipe for the lusciously light, snow-white, squares of coconut pudding that is served at Chinese dim sum. Simple to make and delicious!  Because of the risk of salmonella in raw egg whites, I would substitute the appropriate amount of pasteurized egg whites, or egg whites reconstituted from a powder.","[""1 (5 ounce) can evaporated milk"",""1 3/8 cups boiling water"",""1 cup white sugar"",""1 teaspoon coconut extract"",""2 egg whites"",""2 tablespoons unflavored gelatin""]",27126,https://www.allrecipes.com/recipe/27126/chinese-coconut-pudding/,Chinese Coconut Pudding Recipe - Allrecipes.com
4.00,chinese,3,Scallops with an Asian twist! This dish is great served over a bed of steamed rice.,"[""1 1/2 pounds scallops"",""1 cup clam juice"",""1 tablespoon cornstarch"",""1/2 teaspoon ground ginger"",""1/2 teaspoon salt"",""1/3 (8 ounce) can sliced water chestnuts"",""1/4 cup dry white wine"",""1/4 teaspoon ground cayenne pepper"",""2 green onions, minced"",""4 tablespoons peanut oil""]",12811,https://www.allrecipes.com/recipe/12811/scallops-a-la-peking-house/,Scallops a la Peking House Recipe - Allrecipes.com
4.24,chinese,114,"This is the SAUCE for Chinese restaurant style sesame chicken and broccoli. This sauce can be poured over fried chicken, or used as a dipping sauce for fried chicken. I emphasize not using too much vinegar because it turns into a sweet-n-sour type sauce. But you do need a 'touch' of vinegar.","[""1 clove garlic, minced"",""1 cup chicken broth"",""1 cup white sugar"",""1 teaspoon chile paste"",""1/2 cup water"",""1/4 cup cornstarch"",""1/8 cup white vinegar"",""2 tablespoons dark soy sauce"",""2 tablespoons sesame oil""]",46908,https://www.allrecipes.com/recipe/46908/chinese-style-sesame-sauce/,Chinese Style Sesame Sauce Recipe - Allrecipes.com
