rating,category,reviews,description,ingredients,id,url,title
4.07,italian,22,This recipe has been handed down for generations and is always a hit. Both the sauce and meatballs freeze well. I freeze in dinner size portions so my husband and I don't have to use the bottled sauce!,"[""1 (8 ounce) package mushrooms, sliced"",""1 1/4 cups dry bread crumbs"",""1 cup grated Romano cheese"",""1 onion, diced"",""1 pound ground beef"",""1 tablespoon dried basil leaves"",""1 teaspoon salt"",""1/4 pound ground pork"",""1/4 pound ground veal"",""1/8 teaspoon black pepper"",""12 cups water"",""2 bay leaves"",""2 cloves garlic, chopped"",""2 eggs"",""2 tablespoons dried parsley"",""48 ounces tomato paste"",""5 pork chops""]",23832,https://www.allrecipes.com/recipe/23832/grandmas-homemade-italian-sauce-and-meatballs/,Grandma's Homemade Italian Sauce and Meatballs Recipe - Allrecipes.com
3.67,italian,6,I came up with this recipe after searching through my pantry looking for a quick family-friendly meal. My two teenage kids LOVE it!,"[""1 (10 ounce) can diced tomatoes with green chile peppers, drained"",""1 (15 ounce) can turkey chili without beans"",""1 (16 ounce) can refried beans"",""1 cup all-purpose flour"",""1 cup milk"",""1 cup yellow cornmeal"",""1 egg, beaten"",""1/2 cup mayonnaise"",""1/2 cup sugar"",""1/4 cup blue cheese salad dressing"",""1/4 cup vegetable oil"",""2 cups shredded Mexican cheese blend, divided"",""2 cups shredded iceberg lettuce"",""2 teaspoons baking powder""]",81156,https://www.allrecipes.com/recipe/81156/taco-pie-pizza/,Taco Pie Pizza Recipe - Allrecipes.com
4.42,italian,20,"Little and fat and delicious with coffee, tea, etc.","[""1 1/2 cups white sugar"",""1 cup chopped walnuts"",""1 teaspoon anise extract"",""1 teaspoon black walnut extract"",""1/2 teaspoon almond extract"",""2 teaspoons vanilla extract"",""3/4 cup butter, melted"",""4 1/2 teaspoons baking powder"",""4 eggs"",""5 cups all-purpose flour""]",10594,https://www.allrecipes.com/recipe/10594/walnut-biscotti/,Walnut Biscotti Recipe - Allrecipes.com
0.00,italian,0,Soft and savory stromboli.,"[""1 1/2 cups crumbled blue cheese"",""1 1/2 cups minced garlic"",""1 1/2 tablespoons active dry yeast"",""1 1/2 tablespoons minced fresh rosemary"",""1 cup butter"",""1 tablespoon coarse kosher salt"",""1 tablespoon vegetable oil, or as needed"",""1/2 cup olive oil"",""1/2 cup white sugar"",""1/2 teaspoon dried marjoram"",""2 1/2 cups warm water"",""2 tablespoons all-purpose flour, or as needed (optional)"",""2 tablespoons water, or as needed"",""3/4 cup minced fresh parsley"",""3/4 cup vegetable oil"",""4 yellow onions, cut into matchstick-size pieces"",""6 1/2 cups bread flour""]",256947,https://www.allrecipes.com/recipe/256947/blue-caramelized-stromboli/,Blue Caramelized Stromboli Recipe - Allrecipes.com
4.33,italian,9,"Easy, no-cook, pizzeria-style sauce.","[""1 (6 ounce) can tomato paste"",""1 1/2 teaspoons Italian seasoning"",""1 1/2 teaspoons red pepper flakes"",""1 cup water"",""1 tablespoon minced garlic"",""1 teaspoon garlic salt"",""1/4 cup extra-virgin olive oil""]",234595,https://www.allrecipes.com/recipe/234595/tracy-anns-favorite-pizza-sauce/,Tracy Ann's Favorite Pizza Sauce Recipe - Allrecipes.com
4.56,italian,227,This is an awesome recipe for banana peppers stuffed with an Italian sausage mixture and baked in a delicious tomato sauce. We get requests to make them for the guys my husband works with all the time.,"[""1 (28 ounce) can crushed tomatoes"",""1 (8 ounce) can tomato sauce"",""1 1/2 cups bread crumbs"",""1 egg"",""1 pound hot Italian sausage"",""1 pound mild Italian sausage"",""1 teaspoon Worcestershire sauce"",""1 teaspoon dried basil"",""1 teaspoon dried oregano"",""1/2 cup chopped celery"",""1/2 cup chopped onion"",""1/2 cup grated Parmesan cheese"",""1/2 teaspoon ground black pepper, divided"",""2 1/2 teaspoons salt, divided"",""2 cloves garlic, minced"",""2 tablespoons butter"",""8 banana peppers""]",23074,https://www.allrecipes.com/recipe/23074/bobs-stuffed-banana-peppers/,Bob's Stuffed Banana Peppers Recipe - Allrecipes.com
4.78,italian,30,I made this recipe up after not finding very many recipes for chicken milanese to go with my pasta. It is quick and delicious.,"[""1 cup Italian seasoned bread crumbs"",""1 lemon, cut into wedges"",""1/4 cup vegetable oil for frying"",""2 eggs"",""2 skinless, boneless chicken breast halves, thinly sliced"",""3/4 cup all-purpose flour"",""ground black pepper to taste"",""kosher salt to taste""]",222979,https://www.allrecipes.com/recipe/222979/chicken-milanese/,Chicken Milanese Recipe - Allrecipes.com
3.40,italian,5,"An Italian side dish of colossal green olives stuffed with pork and chicken. You won't find these in Italian restaurants because they are labor intensive, but well worth it for special occasions. A family favorite - requirement actually - for a real Italian Christmas dinner.","[""1 (10.75 ounce) can tomato puree"",""1 (12 ounce) can tomato paste"",""1 cup water"",""1 lemon, zested"",""1 stalk celery, minced"",""1 teaspoon ground nutmeg"",""1 whole skinless, bone-in chicken breast"",""1/2 medium onion, minced"",""1/4 cup grated Parmesan cheese"",""1/4 cup olive oil"",""2 cloves garlic, pressed"",""2 thick cut bone-in pork chops"",""3 (8 ounce) jars colossal green olives, with pits"",""3 eggs, divided and beaten"",""bread crumbs"",""flour for dredging"",""vegetable oil for deep frying""]",48498,https://www.allrecipes.com/recipe/48498/ameilias-italian-stuffed-olives/,Ameilia's Italian Stuffed Olives Recipe - Allrecipes.com
4.15,italian,115,Easy restaurant quality carbonara.  I am asked to make this again and again from both friends and family!,"[""1 1/4 cups heavy cream"",""1 pound dry fettuccini noodles"",""1/2 cup grated Parmesan cheese"",""4 eggs"",""8 slices bacon"",""ground black pepper to taste (optional)""]",23611,https://www.allrecipes.com/recipe/23611/fettucine-carbonara/,Fettucine Carbonara Recipe - Allrecipes.com
4.61,italian,63,"Crisp bacon, Italian tomatoes, brown sugar, green beans... everyone loves this unusual mixture of ingredients. It usually doesn't last long.","[""1 (14.5 ounce) can Italian-style diced tomatoes"",""1 pinch dried basil"",""1 pinch dried oregano"",""1/4 cup brown sugar"",""2 (15 ounce) cans green beans, drained"",""2 cloves garlic, chopped"",""3 green onions, chopped"",""4 slices bacon""]",148638,https://www.allrecipes.com/recipe/148638/sweet-italian-green-beans/,Sweet Italian Green Beans Recipe - Allrecipes.com
0.00,italian,0,Delicious anise cookies.,"[""1 cup white sugar"",""1 teaspoon anise oil"",""1/2 cup confectioners' sugar, or more as needed"",""2 tablespoons baking powder"",""2 tablespoons milk, or more as needed"",""3/4 cup vegetable oil"",""4 large eggs"",""5 cups all-purpose flour"",""Cookies:"",""Icing:""]",240649,https://www.allrecipes.com/recipe/240649/italian-anise-cookies/,Italian Anise Cookies Recipe - Allrecipes.com
4.31,italian,12,Canned Golden Mushroom soup is the trick to this quick and tasty spin on chicken Marsala. Serve over angel hair pasta and French bread.,"[""1 (10.75 ounce) can condensed golden mushroom soup"",""1 (8 ounce) package sliced fresh mushrooms"",""1 1/4 cups Marsala wine"",""1 onion, sliced"",""1 pound chicken tenders, pounded thin"",""1 teaspoon Italian seasoning"",""1/2 cup all-purpose flour"",""2 tablespoons butter, divided"",""salt and ground black pepper to taste""]",221537,https://www.allrecipes.com/recipe/221537/quick-and-tasty-chicken-marsala/,Quick and Tasty Chicken Marsala Recipe - Allrecipes.com
1.55,italian,10,A very cinnamony flavor. The only sweetness comes from the chocolate you dip these cookies in.,"[""1 3/4 cups all-purpose flour"",""1 tablespoon instant espresso coffee powder"",""1 teaspoon shortening"",""1/2 teaspoon baking powder"",""1/4 cup butter"",""2 eggs"",""2 tablespoons ground cinnamon"",""6 ounces semisweet chocolate chips""]",11293,https://www.allrecipes.com/recipe/11293/cappuccino-biscotti/,Cappuccino Biscotti Recipe - Allrecipes.com
4.44,italian,9,Wonderful for an appetizer before a pasta meal and great paired with a glass of Chianti. Feel free to add your own touches to taste!,"[""1 loaf Italian bread, cut into 3/4-inch thick slices"",""1 teaspoon balsamic vinegar"",""1 teaspoon chopped fresh parsley"",""1 teaspoon ground black pepper"",""1 teaspoon salt"",""1/2 cup olive oil"",""1/2 pound diced fresh mushrooms"",""2 cups shredded mozzarella cheese"",""3 large tomatoes, diced"",""4 cloves garlic, minced"",""5 green onions, minced""]",222714,https://www.allrecipes.com/recipe/222714/mushroom-and-tomato-bruschetta/,Mushroom and Tomato Bruschetta Recipe - Allrecipes.com
5.00,italian,1,"I love traditional Italian tiramisu but I have a young child so I created a version without eggs or alcohol! My tiramisu combines fresh strawberries, cream cheese, and whipped cream and can be made in advance.","[""1 cup heavy whipping cream"",""1/2 (12 ounce) package ladyfinger cookies, or more as needed"",""2 (8 ounce) packages cream cheese, softened"",""2 lemon, juiced, divided"",""2 tablespoons water, or as needed (optional)"",""3 1/2 cups fresh strawberries, hulled, divided"",""7 tablespoons white sugar, divided""]",263620,https://www.allrecipes.com/recipe/263620/strawberry-tiramisu-without-eggs/,Strawberry Tiramisu Without Eggs Recipe - Allrecipes.com
4.00,italian,6,"Roasted sweet peppers and garlic are tossed with goat cheese, parsley and capers in this delicious, easy pasta dish. Feel free to add any other greens in place of parsley such as cooked spinach or kale.","[""1 (16 ounce) package uncooked fettuccine"",""1 pint small sweet yellow and red peppers, chopped"",""1/2 cup shredded Parmesan cheese"",""10 cloves garlic, halved"",""2 tablespoons capers"",""2 tablespoons olive oil"",""2/3 cup chopped fresh parsley"",""8 ounces goat cheese, crumbled"",""salt and ground black pepper to taste""]",102910,https://www.allrecipes.com/recipe/102910/sweet-pepper-pasta-toss/,Sweet Pepper Pasta Toss Recipe - Allrecipes.com
4.19,italian,20,"This recipe is very simple and a real all-around favorite. It even tastes great the next day, that is, if you have leftovers! Serve over pasta or rice with a bottle of red wine and some crusty bread for a fantastic and impressive dinner.","[""1 tablespoon butter (optional)"",""2 pounds medium shrimp - peeled and deveined"",""2 tablespoons olive oil"",""4 cloves garlic, peeled and minced"",""8 plum tomatoes, finely chopped"",""cayenne pepper"",""salt""]",50871,https://www.allrecipes.com/recipe/50871/shrimp-with-spicy-tomato-sauce/,Shrimp with Spicy Tomato Sauce Recipe - Allrecipes.com
0.00,italian,0,This is one of my favorite chicken slider recipes.,"[""1 (28 ounce) can whole peeled plum tomatoes, crushed by hand or mashed"",""1 cup all-purpose flour"",""1 cup shredded mozzarella cheese"",""1 tablespoon olive oil"",""1 teaspoon dried basil"",""1 teaspoon dried oregano"",""1 teaspoon salt"",""1/2 cup diced onions"",""1/2 teaspoon dried basil"",""1/2 teaspoon dried oregano"",""1/2 teaspoon dried thyme"",""1/2 teaspoon fennel seeds"",""1/2 teaspoon salt"",""1/3 cup grated Parmesan cheese"",""1/4 cup olive oil, or as needed"",""1/4 teaspoon ground black pepper"",""1/4 teaspoon red pepper flakes"",""16 slider buns"",""2 cups panko bread crumbs"",""3 cloves garlic, chopped"",""3 eggs, beaten"",""4 skinless, boneless chicken breast halves"",""Chicken:"",""Marinara Sauce:"",""To Serve:"",""salt as needed""]",259004,https://www.allrecipes.com/recipe/259004/chicken-parmesan-sliders/,Chicken Parmesan Sliders Recipe - Allrecipes.com
4.61,italian,110,"Tomatoes, fresh mozzarella, and basil drizzled with a sweet balsamic reduction and olive oil.  Easy, impressive and delicious! Most grocery stores now sell prepared balsamic reductions.  Surprisingly it's just as good!","[""1 (16 ounce) package fresh mozzarella cheese, cut into 1/4-inch slices"",""1 cup balsamic vinegar"",""1/2 cup fresh basil leaves"",""1/4 cup extra-virgin olive oil"",""1/4 cup honey"",""1/4 teaspoon ground black pepper"",""1/4 teaspoon salt"",""3 large tomatoes, cut into 1/2-inch slices""]",228126,https://www.allrecipes.com/recipe/228126/caprese-salad-with-balsamic-reduction/,Caprese Salad with Balsamic Reduction Recipe - Allrecipes.com
4.56,italian,15,This is my take on a Tuscan favorite.,"[""1 (14 ounce) can diced tomatoes with green chile peppers (such as RO*TEL(R))"",""1 (8 ounce) package fresh mushrooms, sliced"",""1 cup peeled and cubed potatoes"",""1 tablespoon chopped fresh parsley"",""1 tablespoon olive oil"",""1 teaspoon dried dill weed"",""1 teaspoon dried rosemary"",""1 teaspoon dried thyme"",""1/2 bunch kale, stemmed and chopped"",""1/2 cup diced carrot"",""1/2 cup diced celery"",""1/2 cup fresh green beans, trimmed and snapped (optional)"",""1/2 cup heavy whipping cream"",""1/2 white onion, chopped"",""2 bay leaves"",""3 tablespoons chicken soup base"",""4 large cloves garlic, finely chopped"",""6 cups water""]",228493,https://www.allrecipes.com/recipe/228493/spicy-and-creamy-vegetable-soup/,Spicy and Creamy Vegetable Soup Recipe - Allrecipes.com
4.60,italian,56,Amaretto gives this drink a fun twist! Frosty glasses rimmed with amaretto and sugar make this drink even better.,"[""1/2 cup orange juice"",""4 fluid ounces amaretto liqueur, plus additional"",""6 cups ice"",""6 fluid ounces frozen limeade concentrate"",""6 fluid ounces tequila"",""white sugar""]",55483,https://www.allrecipes.com/recipe/55483/italian-amaretto-margaritas/,Italian Amaretto Margaritas Recipe - Allrecipes.com
3.71,italian,19,"This hearty, herb bread goes great with pasta!  Use dried tomatoes, not tomatoes that are reconstituted and packed in oil.","[""1 1/4 cups water"",""1 cup boiling water to cover"",""1 tablespoon dried basil"",""1 teaspoon salt"",""1/3 cup chopped sun-dried tomatoes"",""1/3 cup quinoa"",""2 1/4 teaspoons active dry yeast"",""3 cups bread flour"",""3 tablespoons instant powdered milk"",""3 tablespoons wheat bran""]",14964,https://www.allrecipes.com/recipe/14964/basil-and-sun-dried-tomato-bread/,Basil and Sun-dried Tomato Bread Recipe - Allrecipes.com
4.15,italian,76,"This simple recipe for saffron rice includes butter, onion, and saffron. It has been used in my family for quite some time and has always been a favorite.","[""1 cup uncooked long grain white rice"",""1 pinch saffron threads"",""1/2 cup butter"",""1/2 teaspoon dried parsley flakes"",""1/4 cup diced onion"",""2 cups water"",""3 drops yellow food coloring (optional)""]",59280,https://www.allrecipes.com/recipe/59280/saffron-rice/,Saffron Rice Recipe - Allrecipes.com
4.82,italian,30,"This pesto can be served over pasta (more than enough for 8 ounces). Mix with soy cream cheese, margarine, tofu for a spread.","[""1/4 cup olive oil"",""1/4 teaspoon salt"",""2 cups fresh basil leaves"",""3 cloves garlic, crushed"",""3 tablespoons toasted pine nuts"",""5 sun-dried tomatoes, softened""]",16662,https://www.allrecipes.com/recipe/16662/vegan-sun-dried-tomato-pesto/,Vegan Sun-Dried Tomato Pesto Recipe - Allrecipes.com
4.59,italian,59,"An Italian rice ball made with white wine risotto, and a gooey mozzarella center.  Fantastic for lunch or dinner - can be frozen.","[""1 clove garlic, crushed"",""1 cup dry bread crumbs"",""1 cup uncooked Arborio rice"",""1 cup vegetable oil for deep frying"",""1 egg"",""1 egg, beaten"",""1 small onion, finely chopped"",""1 tablespoon milk"",""1 tablespoon olive oil"",""1/2 cup all-purpose flour"",""1/2 cup dry white wine"",""1/2 cup finely grated Parmesan cheese"",""1/2 cup frozen green peas"",""2 1/2 cups boiling chicken stock"",""2 ounces finely chopped ham"",""4 ounces mozzarella cheese, cut into 3/4 inch cubes"",""salt and pepper to taste""]",57844,https://www.allrecipes.com/recipe/57844/arancini/,Arancini Recipe - Allrecipes.com
4.13,italian,8,"This hearty and satisfying dish is traditionally eaten on New Year's to bring abundance and fortune. Cotechino is an Italian fresh pork sausage. It is creamy and delicate in flavor. It is sometimes sold precooked or boiled but the best ones are fresh. If you can't find cotechino a high quality fresh pork sausage flavored with nutmeg, cloves and pepper will suffice.","[""1 bay leaf"",""1 bunch fresh parsley, chopped"",""1 clove garlic"",""1 large carrot, quartered"",""1 onion, chopped"",""1 onions, quartered"",""1 pound cotechino"",""1 pound dry green lentils"",""1 sprig fresh thyme"",""1 tablespoon olive oil"",""4 cups water"",""7 cups water"",""8 whole black peppercorns"",""salt and pepper to taste""]",16050,https://www.allrecipes.com/recipe/16050/cotechino-con-lenticchie/,Cotechino con Lenticchie Recipe - Allrecipes.com
4.00,italian,0,Delicious dish with great flavor due to the browning of the gnocchi which gives it a crisp exterior. A quick tomato sauce is built in the empty skillet. The gnocchi goes back into the sauce and is finished with mozzarella under the broiler.,"[""1 (28 ounce) can crushed tomatoes"",""1 cup water"",""1 onion, finely chopped"",""1 pound refrigerated gnocchi"",""1/2 cup chopped fresh basil"",""1/8 teaspoon red pepper flakes"",""2 cups shredded mozzarella cheese"",""3 tablespoons extra-virgin olive oil, divided"",""6 cloves garlic, minced""]",262967,https://www.allrecipes.com/recipe/262967/baked-gnocchi-with-tomato-and-basil/,Baked Gnocchi With Tomato and Basil Recipe - Allrecipes.com
4.00,italian,6,A great idea for a quick lunch or dinner. Rich in fiber.,"[""1 bunch fresh parsley"",""1 large yam"",""2 large onion, sliced"",""2 large potatoes, peeled and sliced"",""3 tablespoons olive oil"",""4 carrots, peeled and sliced"",""5 sprigs fresh dill weed"",""6 leaves fresh basil"",""7 cloves garlic, peeled""]",22711,https://www.allrecipes.com/recipe/22711/root-vegetables-baked-in-pesto-sauce/,Root Vegetables Baked in Pesto Sauce Recipe - Allrecipes.com
4.08,italian,65,"This green onion and Parmesan cheese rice dish is easy, fast and doesn't require constant stirring!","[""1 1/3 cups uncooked long-grain rice"",""1 teaspoon chicken bouillon granules"",""1/4 teaspoon ground black pepper"",""2 tablespoons butter"",""2/3 cup sliced green onion"",""3/4 cup grated Parmesan cheese"",""4 cups water""]",18340,https://www.allrecipes.com/recipe/18340/very-easy-risotto/,Very Easy Risotto Recipe - Allrecipes.com
4.56,italian,360,"This creates a great, chunky, and very meaty spaghetti sauce. The longer it cooks, the better it tastes!","[""1 (14.5 ounce) can Italian-style diced tomatoes"",""1 (14.5 ounce) can Italian-style stewed tomatoes"",""1 (29 ounce) can tomato sauce"",""1 (6 ounce) can tomato paste"",""1 pound ground beef"",""1 tablespoon white sugar"",""1 teaspoon dried Italian herb seasoning"",""1 teaspoon garlic powder"",""1/2 teaspoon dried marjoram"",""1/2 teaspoon dried oregano"",""1/4 pound bulk Italian sausage"",""1/4 teaspoon dried basil"",""1/4 teaspoon dried thyme leaves"",""2 small onions, chopped"",""2 tablespoons olive oil"",""2 teaspoons garlic powder""]",213266,https://www.allrecipes.com/recipe/213266/meat-lovers-slow-cooker-spaghetti-sauce/,Meat-Lover's Slow Cooker Spaghetti Sauce Recipe - Allrecipes.com
0.00,italian,0,"Pizza in a skillet? You bet . . . cream of mushroom soup, rotini pasta, pepperoni, 2 cheeses, onion, tomato and garlic combine for a creative twist to traditional pizza. It's unbelievably delicious and ready in just 45 minutes.","[""1 (10.75 ounce) can Campbell's(R) Condensed Cream of Mushroom Soup (Regular or 98% Fat Free)"",""1 (16 ounce) package rotini pasta, cooked and drained"",""1 1/2 cups shredded mozzarella cheese"",""1 1/4 teaspoons dried oregano leaves, crushed"",""1 3/4 cups milk"",""1 large onion, chopped"",""1 medium tomato, chopped"",""1 tablespoon olive oil"",""1/2 (7 ounce) package sliced pepperoni"",""1/4 cup shredded Parmesan cheese"",""1/4 teaspoon ground black pepper"",""2 cloves garlic, minced"",""2 cups shredded cooked chicken""]",235598,https://www.allrecipes.com/recipe/235598/pepperoni-white-pizza-skillet/,Pepperoni White Pizza Skillet Recipe - Allrecipes.com
4.32,italian,23,Simply noodles with a pesto and butter sauce. You could add chopped cooked chicken or shrimp to make a fuller meal.,"[""1/2 (16 ounce) box dry fettuccine pasta"",""1/4 cup butter, or to taste"",""1/4 cup pesto"",""3 tablespoons minced garlic""]",215753,https://www.allrecipes.com/recipe/215753/simple-pesto-pasta/,Simple Pesto Pasta Recipe - Allrecipes.com
3.67,italian,4,"This is a sort of Italian version of custard, made with macaroni.","[""1 1/2 cups white sugar"",""1 cup milk"",""1 pound ricotta cheese"",""1 teaspoon salt"",""1 teaspoon vanilla extract"",""1/4 pound thin egg noodles"",""2 tablespoons butter"",""5 eggs""]",11794,https://www.allrecipes.com/recipe/11794/pastira-macaroni-cake/,Pastira (Macaroni Cake) Recipe - Allrecipes.com
4.00,italian,2,This is the best dressing I've ever tasted. It is the only one I use now. It is absolutely delicious!,"[""1 (16 ounce) bottle creamy Italian-style salad dressing"",""1 1/8 cups white vinegar"",""1 3/4 cups corn oil"",""1 egg"",""1 tablespoon minced garlic"",""1/2 cup white sugar""]",24257,https://www.allrecipes.com/recipe/24257/creamy-garlic-italian-dressing/,Creamy Garlic Italian Dressing Recipe - Allrecipes.com
4.58,italian,201,"Just like Mama used to make! Nothing beats fresh pasta, and this simple semolina and egg recipe is the best thing ever. You can use this recipe to make any style of pasta you like, from fettucine to ravioli to lasagna. Semolina is a special variety of wheat flour available at health food stores and gourmet grocery stores.","[""1 pinch salt"",""2 cups all-purpose flour"",""2 cups semolina flour"",""2 tablespoons olive oil"",""6 large eggs""]",17662,https://www.allrecipes.com/recipe/17662/fresh-semolina-and-egg-pasta/,Fresh Semolina and Egg Pasta Recipe - Allrecipes.com
